date,Price_t,Load_t,CDD_t,HDD_t,RenewableShare_t,ln_Price,ln_Load
2024-01-25,20.31854166666667,44997.340416666666,0.0,10.5,0.1706973024936727,3.011583066681618,10.714358687377556
2024-01-26,27.828125,45596.07708333334,0.0,11.75,0.2357623647174146,3.3260831341523995,10.727576984859224
2024-01-27,20.0859375,45209.00208333333,0.0,12.75,0.370574278542865,3.000069728182444,10.719051529245558
2024-01-28,19.16875,46019.637083333335,0.0,16.25,0.200449143636477,2.9533335157622913,10.736823499224085
2024-01-29,17.434895833333332,45732.213333333326,0.0,13.0,0.2776826759040671,2.858531060128737,10.730558237376439
2024-01-30,22.0128125,44003.95416666666,0.0,9.0,0.1986907881596679,3.0916700972577593,10.692034799012035
2024-01-31,16.456041666666668,43353.74875,0.0,8.25,0.2711419994070785,2.8007534504607223,10.677148477891127
2024-02-01,15.396666666666668,42660.15708333333,0.0,6.0,0.5248101711585765,2.734215982788488,10.661020697675609
2024-02-02,8.205625,42350.38416666666,0.0,3.5,0.5487024625366264,2.1049417549022786,10.653732794883393
2024-02-03,14.607395833333332,40912.5025,0.0,6.0,0.5419121028086892,2.681596420509956,10.619191004357859
2024-02-04,4.982395833333333,41738.43708333333,0.0,8.5,0.6089034936333348,1.6061115528959582,10.639177759790488
2024-02-05,15.658958333333333,43855.96083333334,0.0,10.75,0.3736542815459751,2.7511070298524336,10.688665948269781
2024-02-06,19.140104166666667,44154.692500000005,0.0,11.75,0.3249654967742956,2.9518380733194154,10.695454508422577
2024-02-07,15.249479166666667,43678.79958333333,0.0,9.0,0.5510737701184191,2.724610923324826,10.684618150869005
2024-02-08,15.206354166666666,42861.3,0.0,3.5,0.46262388482788,2.7217791376001914,10.665724623209899
2024-02-09,17.86,43318.54208333333,0.0,2.5,0.3524702027199548,2.8826195649223467,10.676336069047375
2024-02-10,15.894791666666668,41961.38291666667,0.0,2.25,0.3345068498873818,2.7660543991411517,10.644505043774418
2024-02-11,8.38875,43677.903333333335,0.0,7.25,0.4869451036773916,2.1270107226573334,10.68459763155109
2024-02-12,13.986770833333331,46969.28875,0.0,18.25,0.3378984884053755,2.638183435976657,10.757249257552656
2024-02-13,17.23302083333333,46514.87291666667,0.0,15.5,0.3774583475029417,2.8468853856675658,10.747527409603837
2024-02-14,8.596145833333333,44645.71583333333,0.0,11.75,0.5481799997718315,2.151430268330197,10.70651365411838
2024-02-15,11.3925,42513.92458333333,0.0,5.25,0.3210920855546375,2.4330430173500233,10.65758696202775
2024-02-16,10.606145833333334,42684.68333333333,0.0,3.0,0.4935527072717048,2.36152790921107,10.661595454157212
2024-02-17,11.597500000000002,48893.12208333333,0.0,19.25,0.4396130371547992,2.450875779406188,10.79739203333065
2024-02-18,18.193125,48633.89875,0.0,24.75,0.308933939994241,2.901098739773103,10.79207609245075
2024-02-19,22.98125,47263.50125,0.0,15.75,0.40632570831856,3.1347221788547723,10.763493654004494
2024-02-20,7.053541666666667,44439.60125,0.0,6.25,0.4803310181960431,1.9536716174490776,10.701886293443485
2024-02-21,7.370625,43245.58708333333,1.25,0.0,0.603043575249836,1.997638170363993,10.674650497522777
2024-02-22,18.0559375,43829.67041666667,3.25,0.0,0.5124202650088512,2.8935299599661928,10.688066296616938
2024-02-23,16.931145833333336,42043.06125,0.0,2.0,0.3057914987887751,2.829213935504491,10.646449663679665
2024-02-24,8.9415625,41428.52416666666,0.0,3.25,0.505056105671373,2.190822181223621,10.631724936240053
2024-02-25,11.174583333333333,41936.551666666666,1.25,0.0,0.5512733079558209,2.413731338988125,10.643913104288506
2024-02-26,11.746875,45942.62291666667,5.75,0.0,0.5160563559580096,2.4636723731708123,10.735148590778037
2024-02-27,16.042291666666667,46832.28833333333,7.5,0.0,0.5087032999606922,2.7752907975107703,10.754328187024415
2024-02-28,21.038645833333334,45106.18041666667,0.0,4.25,0.3915067613281188,3.046408554711356,10.716774576335386
2024-02-29,27.0103125,47664.388750000006,0.0,18.5,0.2147032575355806,3.296255759737579,10.771939851950515
2024-03-01,8.564479166666667,44953.055,0.0,12.5,0.4373435956329397,2.147740074947565,10.713374024240615
2024-03-02,10.115625,42428.325,0.0,2.75,0.5508365291458536,2.314180110212771,10.655571484201008
2024-03-03,12.132708333333332,42988.565,2.75,0.0,0.5772942218065077,2.495987392090393,10.668689452339427
2024-03-04,67.34260416666666,46266.76708333333,5.25,0.0,0.3546926609511803,4.209807934229203,10.742179230387212
2024-03-05,21.323229166666668,46416.15,5.5,0.0,0.2810822528550943,3.0598439457920312,10.745402759544449
2024-03-06,23.657395833333336,44995.13458333333,1.25,0.0,0.2822343463162636,3.163718055462709,10.714309664761283
2024-03-07,35.7275,44618.51583333334,3.5,0.0,0.361330663511239,3.5759486896259416,10.705904227481875
2024-03-08,15.1865625,45463.589166666665,1.0,0.0,0.4883209741871943,2.720476836318637,10.724667068478
2024-03-09,15.403020833333334,41861.49833333333,0.0,12.75,0.4162063365201697,2.734628568414312,10.642121813163932
2024-03-10,16.91336956521739,40923.15260869565,0.0,12.5,0.3109165907203516,2.828163530785359,10.619451284757186
2024-03-11,7.250833333333333,42245.62416666667,0.0,6.75,0.5057662757218121,1.9812543104626712,10.651256081072942
2024-03-12,6.7309375,43192.24083333334,0.0,1.5,0.572152007013407,1.9068629922688258,10.673416170913134
2024-03-13,11.018125,45923.17958333334,5.25,0.0,0.5566297776352858,2.399632399483406,10.73472529216917
2024-03-14,20.860416666666666,47203.12333333333,7.0,0.0,0.3717576944845788,3.037901360337907,10.762215362885778
2024-03-15,13.021354166666669,45483.137083333335,2.0,0.0,0.4715535316736656,2.5666674320079217,10.725096944677922
2024-03-16,33.415729166666665,42129.94,0.0,4.75,0.1832478666660631,3.509056647841009,10.648513954544832
2024-03-17,23.382604166666667,41781.69833333333,0.0,3.25,0.2476675900169183,3.152035100136878,10.640213707651855
2024-03-18,34.8953125,42861.66166666667,0.0,7.5,0.2983759339264666,3.5523811646002854,10.665733061244497
2024-03-19,23.11510416666667,43353.35666666667,0.0,11.0,0.3718435348471454,3.14052952470367,10.677139434034284
2024-03-20,20.56583333333333,42628.72041666667,0.0,6.0,0.3343021408853213,3.023679745938112,10.660283516737728
2024-03-21,32.356770833333336,42986.72375,0.0,3.0,0.2070671094597955,3.476854203332135,10.668646620265601
2024-03-22,21.956354166666667,43845.426666666666,0.0,2.5,0.3383142500102848,3.089102125168802,10.68842572022374
2024-03-23,15.291770833333333,41514.9675,0.0,3.0,0.4677104690855095,2.727380222184287,10.63380932793395
2024-03-24,2.204375,41487.66458333333,0.0,0.75,0.6373995115191498,0.7908975624660928,10.633151447182263
2024-03-25,13.908125,44055.83375,0.0,0.0,0.5240637858262034,2.632545099571453,10.693213080027347
2024-03-26,25.493333333333336,43024.28291666667,0.0,10.0,0.3197233531195195,3.2384562052471417,10.66951997751687
2024-03-27,15.529583333333331,43248.176666666666,0.0,9.25,0.3988507466726296,2.7428111981636936,10.674710376597567
2024-03-28,14.951875,43489.310000000005,0.0,6.5,0.4397834771256164,2.7049035890402493,10.680270462743723
2024-03-29,2.4616666666666664,43136.88916666667,1.75,0.0,0.6728945074018722,0.9012447736688837,10.6721338303412
2024-03-30,17.802395833333332,42927.34166666667,3.75,0.0,0.5044483987202688,2.8793892162559507,10.667264260086993
2024-03-31,15.583333333333334,43645.04166666666,6.25,0.0,0.5271217729073326,2.7462661361307026,10.68384498475327
2024-04-01,13.0125,48036.01458333334,8.75,0.0,0.4760102626117876,2.5659872801718175,10.779706333189992
2024-04-02,10.2665625,44831.91708333333,1.75,0.0,0.5387911130765815,2.328989653998299,10.710675621943178
2024-04-03,25.22458333333333,42765.15458333333,0.0,4.0,0.3769348113498358,3.2278586911787643,10.663478928107956
2024-04-04,24.056354166666665,44410.905,1.25,0.0,0.3960019799171856,3.1804407363643765,10.701240348888682
2024-04-05,11.619166666666668,45837.013333333336,5.75,0.0,0.6472102664572028,2.4527420944075367,10.732847216923032
2024-04-06,10.2634375,44176.013333333336,5.5,0.0,0.6228339499639213,2.3286852511126446,10.69593725862962
2024-04-07,34.585,44922.71458333333,4.75,0.0,0.4614758367732204,3.5434489759037304,10.712698860794788
2024-04-08,33.709583333333335,47067.915,4.75,0.0,0.3619099109937871,3.5178118335558555,10.759346858930234
2024-04-09,19.555416666666662,47531.07208333333,4.25,0.0,0.4116301903637319,2.9733034508233693,10.769138946322132
2024-04-10,12.865,43895.80833333333,0.0,1.5,0.4928864718631481,2.5545881729888085,10.689574135129353
2024-04-11,29.98614583333333,43413.442083333335,0.0,1.5,0.3909940718264527,3.4007688176194812,10.678524420590247
2024-04-12,7.270104166666666,44018.076250000006,2.0,0.0,0.5892640562243204,1.9839081598844666,10.692355675116955
2024-04-14,13.768125,45859.21333333334,8.75,0.0,0.501973888163841,2.622428766785469,10.733331424414583
2024-04-15,7.4928125,48738.630000000005,10.25,0.0,0.508923826198115,2.014077680042477,10.794227238971843
2024-04-16,90.64510416666668,49453.270833333336,10.0,0.0,0.3697056433218896,4.506962959627218,10.808783499337988
2024-04-17,16.785729166666666,50818.05125,10.5,0.0,0.3154325778177824,2.820588643694116,10.836006929693397
2024-04-18,10.727604166666666,52145.79791666666,11.75,0.0,0.452362432498069,2.3729134611970264,10.861798899497812
2024-04-19,20.165104166666666,47475.12125,3.75,0.0,0.308503835416329,3.004003183417698,10.767961110716666
2024-04-20,15.806875,44858.895416666666,0.0,0.75,0.3896636455422823,2.7605082335855844,10.711277207162297
2024-04-21,15.180833333333332,40818.005833333336,0.0,8.75,0.3623901269912291,2.7200995376218784,10.616878606982905
2024-04-22,8.3121875,42858.4675,0.0,4.75,0.4709948283775353,2.1178431093288737,10.665658535771318
2024-04-23,11.870208333333332,44609.07041666666,1.5,0.0,0.5071504607314228,2.4741160006885523,10.705692512318723
2024-04-24,56.46177083333333,48502.55416666667,8.25,0.0,0.3808734839674273,4.03358149766319,10.789371759386627
2024-04-25,18.01875,49391.7825,9.75,0.0,0.525313645860767,2.8914683786100364,10.807539363431394
2024-04-26,33.84166666666666,49948.13999999999,10.5,0.0,0.4941053536202772,3.521722333839753,10.818740566166904
2024-04-27,11.828854166666666,50149.94125,11.25,0.0,0.5424556628278039,2.4706263504981387,10.822772641844054
2024-04-28,127.05635416666668,47370.65541666667,8.5,0.0,0.2834460593348621,4.844638592126114,10.765758253045064
2024-04-29,28.093125,51439.395,8.5,0.0,0.2910305300915231,3.335560479747435,10.848159617007417
2024-04-30,7.106354166666667,52597.33041666666,10.25,0.0,0.4811228710827493,1.9611300461006014,10.870420663915365
2024-05-01,10.7871875,51529.69666666666,11.75,0.0,0.4680001065881201,2.3784517855491374,10.849913574172643
2024-05-02,22.2671875,50349.8625,10.0,0.0,0.3328332898532669,3.1031590904402937,10.826751187120193
2024-05-03,17.518020833333335,50299.27333333334,10.25,0.0,0.3443676152882757,2.8632871954380534,10.825745929211067
2024-05-04,13.7,48558.630416666674,8.5,0.0,0.4105080493399297,2.6174688228709715,10.79052724198916
2024-05-05,25.868854166666665,47188.10208333333,6.5,0.0,0.2933141762280715,3.253078359021889,10.76189708648366
2024-05-06,11.6671875,53187.73416666667,11.75,0.0,0.4765151324075163,2.456866121468407,10.881583106770899
2024-05-07,33.7571875,56429.645416666666,14.5,0.0,0.3358245397867963,3.5192229804903064,10.94074994506843
2024-05-08,347.04770833333333,57820.74958333333,16.5,0.0,0.3273762562017926,5.849465139932631,10.965102996865072
2024-05-09,51.356770833333336,56203.08958333333,14.5,0.0,0.3361577155220995,3.938816255662,10.936727026955747
2024-05-10,37.54229166666666,51443.935,9.75,0.0,0.3248550712273028,3.625494711562237,10.84824787231398
2024-05-11,25.047916666666666,47179.85625,8.0,0.0,0.2837979083841865,3.2208305797560484,10.761722327310629
2024-05-12,40.83104166666667,46225.40458333333,5.5,0.0,0.2546549386268414,3.7094671081632877,10.741284830328965
2024-05-13,49.10395833333334,50072.79083333333,8.75,0.0,0.2666367634702484,3.8939600140875026,10.821233062374157
2024-05-14,23.72114583333333,51236.67208333334,9.75,0.0,0.3063971189418082,3.16640903518676,10.844210825786694
2024-05-15,16.604791666666667,54128.32833333333,13.75,0.0,0.5011798087888871,2.8097515300949163,10.899112975345265
2024-05-16,23.250208333333333,49163.16583333333,11.25,0.0,0.3119082555533777,3.1463571020090675,10.802899980509421
2024-05-17,26.20895833333333,46350.32708333334,4.5,0.0,0.2207947947794654,3.2661394276100273,10.743983649358018
2024-05-18,22.14239583333333,52119.70541666666,12.75,0.0,0.3670863226765833,3.0975392955250025,10.861298398388433
2024-05-19,12.326770833333333,55576.4025,17.5,0.0,0.4817715259403995,2.5118545087254156,10.92551399267456
2024-05-20,14.469479166666666,58298.03458333333,17.75,0.0,0.4373343981570884,2.6721106545848685,10.973323676802343
2024-05-21,51.19052083333333,59916.69083333333,18.75,0.0,0.3549964433318249,3.9355739096068647,11.000710406942911
2024-05-22,23.851666666666663,58815.31291666667,17.25,0.0,0.3568811795491937,3.171896021007217,10.982157540737548
2024-05-23,22.00708333333333,58735.46833333333,16.75,0.0,0.3763403685340873,3.0914098101169825,10.980799070918719
2024-05-24,30.04822916666667,60559.09416666667,18.0,0.0,0.3543333668841359,3.4028370089605815,11.01137494689447
2024-05-25,14.347604166666668,59554.29666666666,18.25,0.0,0.4097413425490153,2.6636526668589737,10.994643741225005
2024-05-26,21.951666666666668,60304.2675,20.5,0.0,0.359123156565466,3.0888886203729107,11.00715816793797
2024-05-27,48.5146875,61964.82874999999,20.0,0.0,0.2571294302974791,3.881887199251844,11.03432224097644
2024-05-28,10.972604166666668,55880.63208333333,17.25,0.0,0.4243615043863894,2.395492767881145,10.930973142643396
2024-05-29,39.025104166666665,55416.825,11.75,0.0,0.3148923582794118,3.6642307598299753,10.922638545033827
2024-05-30,37.88645833333333,56718.38416666666,15.25,0.0,0.363980003124815,3.6346201426362583,10.945853690537442
2024-05-31,20.77270833333333,53021.48166666667,10.0,0.0,0.3203907624457859,3.033688164721178,10.878452443742228
2024-06-01,18.12802083333333,53617.57874999999,12.75,0.0,0.317404360529718,2.897514015218548,10.889632273695524
2024-06-02,14.550729166666663,56565.075,16.25,0.0,0.4026673338029278,2.6777098296260973,10.943147041946688
2024-06-03,22.75270833333333,60138.98416666667,18.0,0.0,0.4085025971218806,3.1247281357763095,11.004413581885123
2024-06-04,43.97895833333334,62556.91541666666,21.0,0.0,0.3883030455247968,3.783734037725833,11.04383208398948
2024-06-05,19.77833333333333,58724.95,18.25,0.0,0.3061727972154224,2.9846376215483774,10.98061997512915
2024-06-06,18.87375,60365.583333333336,18.5,0.0,0.3249252197648183,2.9378250500142595,11.008174425721846
2024-06-07,20.95052083333333,62417.69208333333,21.5,0.0,0.3720884613225083,3.0422112372098993,11.041604057168936
2024-06-08,22.350833333333338,61875.457083333335,21.25,0.0,0.430175005408244,3.1069083460324998,11.03287890321059
2024-06-09,32.53,60766.44041666667,20.5,0.0,0.3253969600836277,3.4821934808673656,11.0147929651898
2024-06-10,52.62479166666666,59656.15791666667,15.5,0.0,0.1959925929385068,3.963206335436502,10.996352673104129
2024-06-11,41.40208333333333,57668.81791666666,15.25,0.0,0.1871561763796021,3.723355354708584,10.962471906369684
2024-06-12,45.94375,59130.7175,15.0,0.0,0.1908783408149265,3.8274395876495473,10.98750583993334
2024-06-13,36.03895833333333,62078.83041666666,18.75,0.0,0.2915581161211433,3.5846282766166424,11.036160330850462
2024-06-14,33.724583333333335,62841.48291666667,20.75,0.0,0.3052223059542308,3.5182566987072668,11.048370706296136
2024-06-15,24.126145833333336,61236.11375,20.5,0.0,0.369802569835697,3.1833375897289606,11.022492404747924
2024-06-16,20.85,61926.66666666666,20.5,0.0,0.4577040825303266,3.037401908725384,11.033706184421535
2024-06-17,30.64010416666667,64699.145833333336,21.0,0.0,0.4571850023899133,3.4223423809941873,11.077503293900246
2024-06-18,21.306041666666665,62452.89875,19.0,0.0,0.4817388999668129,3.0590376127601857,11.042167947622255
2024-06-19,20.50166666666667,56348.089166666665,15.75,0.0,0.3886699842205088,3.020554958985337,10.93930362655402
2024-06-20,32.547291666666666,59988.059166666666,14.5,0.0,0.2764093190028237,3.4827248839183436,11.00190082417944
2024-06-21,23.464479166666667,61836.1375,16.5,0.0,0.3114106046343194,3.155530369522295,11.032243237909304
2024-06-22,25.582291666666663,61441.46875,18.25,0.0,0.3385995177649495,3.241939469133375,11.025840289247673
2024-06-23,27.39677083333333,62190.8425,19.5,0.0,0.3035688947501304,3.310461653636721,11.037963057279793
2024-06-24,25.883645833333333,66021.22083333334,21.5,0.0,0.3052851796341559,3.2536499679474673,11.097731512254006
2024-06-25,28.531458333333333,67473.42083333334,22.25,0.0,0.3443485616260578,3.3510423281215282,11.119489048703208
2024-06-26,27.37291666666667,67795.98916666667,23.5,0.0,0.3003966663243841,3.309590613533205,11.124258330094962
2024-06-27,30.906458333333333,67522.08916666666,23.25,0.0,0.2540936033563215,3.430997524789433,11.120210085050577
2024-06-28,25.412916666666664,68324.79208333333,23.25,0.0,0.3947883726382019,3.2352969242444125,11.132027982373584
2024-06-29,25.4975,67577.39541666667,23.75,0.0,0.3863570914392192,3.238619626904797,11.121028833581578
2024-06-30,23.108229166666664,66292.01791666666,22.75,0.0,0.3425175801756112,3.1402320687610112,11.101824790597082
2024-07-01,22.25302083333333,68148.30041666667,23.5,0.0,0.3593132946156415,3.10252270389636,11.129441512627222
2024-07-02,20.60052083333333,68409.46708333334,24.0,0.0,0.3953500828896368,3.0253648999313083,11.133266516302118
2024-07-03,20.800520833333334,67653.39708333333,23.75,0.0,0.3622934345292432,3.0350261010215354,11.122152862689736
2024-07-04,23.25302083333333,66574.23875,23.75,0.0,0.3527087165417854,3.146478056149229,11.106072991165185
2024-07-05,16.629375,62900.43833333333,19.75,0.0,0.3075291076552355,2.8112308425597377,11.04930842729583
2024-07-06,26.4209375,59438.95166666667,18.5,0.0,0.2224375488674599,3.2741946310003334,10.992705059227434
2024-07-07,14.733645833333334,58227.91625,17.75,0.0,0.3253539382694186,2.6902015801582317,10.972120196545944
2024-07-08,15.203020833333332,49691.23499999999,15.0,0.0,0.2803870154370094,2.7215599213795056,10.813583858507172
2024-07-09,20.886770833333333,53406.88416666666,15.75,0.0,0.2145980994574782,3.0391638601251025,10.885694952342162
2024-07-10,24.21020833333333,56837.05,19.0,0.0,0.2187954615512709,3.1868156802097802,10.947943698387967
2024-07-11,21.371458333333333,57853.44708333333,18.66666666666667,0.0,0.2603492590034444,3.0621030993705953,10.965668334706143
2024-07-12,18.114791666666665,57249.86958333334,17.66666666666667,0.0,0.3070265822287176,2.896784025664642,10.955180660860801
2024-07-13,15.834375,56204.20166666667,16.0,0.0,0.3451244328995371,2.7622463614279096,10.936746813631528
2024-07-14,22.0728125,58868.19375,18.0,0.0,0.3626512663692527,3.094391951158596,10.983056236527496
2024-07-15,27.6465625,64148.8425,24.0,0.0,0.3552087859788825,3.319537568567047,11.068961341822039
2024-07-16,23.220416666666665,65673.47041666666,22.25,0.0,0.3449158133247766,3.145074985031699,11.092450339317768
2024-07-17,22.5640625,63134.99166666667,21.5,0.0,0.2330755616748334,3.1164028030513307,11.053030453719558
2024-07-18,27.70114583333333,59402.675,17.25,0.0,0.2060465126832087,3.3215098771002274,10.992094554841044
2024-07-19,24.5284375,60286.84791666667,18.0,0.0,0.2166328342833741,3.1998739269027063,11.0068692646783
2024-07-20,17.664791666666666,59486.04541666667,19.0,0.0,0.2835145763858232,2.8716300953555587,10.99349705002541
2024-07-21,18.723020833333333,57447.67208333334,17.0,0.0,0.2244369669560952,2.9298072360911966,10.958629779120384
2024-07-22,25.686666666666667,57460.28625,14.0,0.0,0.1494938754502273,3.2460109804754698,10.958849331650613
2024-07-23,28.331979166666667,55756.86083333333,11.5,0.0,0.1503555885646572,3.344026467744081,10.928755763960629
2024-07-24,42.47958333333333,57266.21291666667,14.5,0.0,0.1804493459579385,3.749047108791692,10.955466093837586
2024-07-25,29.778854166666665,56889.41708333333,16.0,0.0,0.183573394589126,3.3938321302212624,10.948864628888254
2024-07-26,22.21229166666667,55567.73291666667,14.25,0.0,0.2161483031600005,3.1006908334384184,10.925357986544999
2024-07-27,20.182916666666667,55351.60125,15.25,0.0,0.3050591408344097,3.004886082647449,10.921460885323953
2024-07-28,18.069166666666664,57962.325,16.0,0.0,0.4407558303603516,2.89426232795212,10.9675485267543
2024-07-29,32.439375,65304.925,19.5,0.0,0.431001424574638,3.479403788983111,11.086822748866503
2024-07-30,17.955520833333335,66445.02958333334,20.75,0.0,0.4338430925597568,2.8879533265879758,11.104130277045934
2024-07-31,15.85125,66821.18083333333,22.0,0.0,0.4448442970763344,2.7633114460844754,11.10977540257465
2024-08-01,19.34677083333333,65544.44499999999,21.5,0.0,0.3630872031285426,2.962577210427769,11.090483756387783
2024-08-02,27.80666666666667,66746.44666666667,22.25,0.0,0.23998212101603,3.325311762052948,11.108656356369439
2024-08-03,23.959166666666665,65450.32291666666,23.5,0.0,0.2153289666756667,3.1763927292608964,11.089046720396336
2024-08-04,24.86864583333333,63154.86875,21.0,0.0,0.1909905382613621,3.213648016995511,11.053345238819755
2024-08-05,28.2796875,65315.489583333336,20.75,0.0,0.2118057532718835,3.3421791511996384,11.086984508928715
2024-08-06,37.57864583333333,66417.98958333333,22.25,0.0,0.2226907500190021,3.6264625696017223,11.103723241286309
2024-08-07,54.442708333333336,68565.51375,24.75,0.0,0.2366613375383549,3.997167293268888,11.135544986880433
2024-08-08,26.3740625,69344.91083333334,25.5,0.0,0.2714101269299164,3.2724189614616694,11.146848053668952
2024-08-09,24.9428125,66878.05708333333,23.5,0.0,0.2702869282096868,3.2166257954494526,11.110626211501708
2024-08-10,29.118333333333336,64511.02208333334,21.25,0.0,0.2423936930920843,3.371402329293525,11.07459138869883
2024-08-11,22.475104166666668,65789.04333333333,22.5,0.0,0.3589105533078696,3.1124527078123867,11.094208603957416
2024-08-12,20.83364583333333,68641.58125,22.75,0.0,0.3515810018946675,3.0366172660898294,11.136653785323903
2024-08-13,23.567083333333333,69196.58833333333,22.75,0.0,0.3454169293772052,3.1598933955818667,11.144706853300553
2024-08-14,24.6084375,69364.64416666667,23.25,0.0,0.3467192489430997,3.2031300075793765,11.147132581049664
2024-08-15,30.721041666666668,69713.61625,23.75,0.0,0.3113559065046928,3.4249803665745424,11.15215094710695
2024-08-16,27.960520833333334,70251.97,24.75,0.0,0.2934223095676203,3.3308293090670884,11.159843643741905
2024-08-17,25.86375,68635.36416666667,24.75,0.0,0.2588179750785698,3.2528810378375312,11.136563208086361
2024-08-18,32.124583333333334,68430.775,24.5,0.0,0.2659218945302665,3.469652701286582,11.133577943937777
2024-08-19,75.35322916666667,70274.18416666666,25.25,0.0,0.2618589312458452,4.3222000504605065,11.160159800782811
2024-08-20,223.14708333333337,70424.46916666666,25.75,0.0,0.2675906903798591,5.407835601898054,11.162296069346258
2024-08-21,40.2375,70329.50916666667,25.75,0.0,0.2841372346011405,3.694824248754755,11.16094676449275
2024-08-22,29.17489583333333,70882.44083333334,26.25,0.0,0.3161807254795326,3.3733428832139256,11.168778034930112
2024-08-23,28.80958333333333,70480.78791666667,26.25,0.0,0.320784468067921,3.3607427964906704,11.163095454030199
2024-08-24,18.557604166666668,65744.25749999999,22.75,0.0,0.3267393860275345,2.920933517992545,11.093527623033202
2024-08-25,21.8959375,64466.73375000001,21.75,0.0,0.2996416088855139,3.086346786861257,11.073904629434008
2024-08-26,24.681979166666665,63352.56125,20.0,0.0,0.2309765587680396,3.2061139035295243,11.05647063086665
2024-08-27,28.5146875,62012.55416666667,17.0,0.0,0.2069732117166264,3.35045437443534,11.035092146214499
2024-08-28,21.8053125,62211.2575,17.0,0.0,0.2469658448438667,3.0821994920995994,11.038291267171026
2024-08-29,24.82302083333333,61111.94541666666,16.25,0.0,0.2365904024890941,3.211811766387321,11.020462648415382
2024-08-30,24.715416666666663,60609.56166666667,16.0,0.0,0.212028902480438,3.2074676652321763,11.012207959388308
2024-08-31,32.12416666666667,59725.42041666667,16.25,0.0,0.1619869525399639,3.4696397312693708,10.997513028120004
2024-09-01,23.679166666666664,58062.89833333334,17.0,0.0,0.1792845599300287,3.1646378482793245,10.969282173178758
2024-09-02,20.1278125,57131.97833333333,13.75,0.0,0.1875806663591991,3.002152246356737,10.953119297247056
2024-09-03,20.6634375,55830.05666666666,11.0,0.0,0.1675076217568899,3.028414227656135,10.930067671201359
2024-09-04,23.621041666666667,55213.1875,10.5,0.0,0.1259293010612578,3.1621802450805165,10.918957125829296
2024-09-05,23.65625,56557.84458333333,12.5,0.0,0.1722377258377039,3.1636696218710973,10.94301920902697
2024-09-06,18.1221875,56485.05375,13.0,0.0,0.3019290510919358,2.897192195740405,10.94173136444444
2024-09-07,16.22489583333333,52874.42124999999,12.5,0.0,0.3489648779574735,2.7866084742143973,10.875674989574934
2024-09-08,15.916458333333331,49864.34125,10.25,0.0,0.3472698887301584,2.7674165152416204,10.817061442134312
2024-09-09,21.121979166666662,51927.93791666667,9.5,0.0,0.3167495165876298,3.050361507917949,10.857612246404392
